molecule_chembl_id,target_chembl_id,canonical_smiles,standard_value_nM
CHEMBL4100759,CHEMBL203,C=CC(=O)NCc1cccc(-c2nc(-c3ccc(F)cc3)c(-c3ccnc4[nH]c(-c5ccccc5)cc34)[nH]2)c1,13.0
CHEMBL3647420,CHEMBL203,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/[C@H]1CCCN1C,13.0
CHEMBL470218,CHEMBL203,CN(C)CCc1ccc(Nc2nc3ncnc(Nc4ccc(F)c(Cl)c4)c3s2)cc1,13.0
CHEMBL3671566,CHEMBL203,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)N1CCN(C)CC1,13.0
CHEMBL571040,CHEMBL203,C=CC(=O)N1CCC[C@H]1C(=O)Nc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OCCOC,13.0
CHEMBL3759963,CHEMBL203,COc1cccc(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2)c1OC,13.0
CHEMBL257816,CHEMBL203,CO/N=C/c1c(N)ncnc1Nc1ccc2c(ccn2Cc2cccc(F)c2)c1,13.0
CHEMBL2437224,CHEMBL203,C[S+]([O-])CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1.Cc1ccc(S(=O)(=O)O)cc1,13.0
CHEMBL269889,CHEMBL203,Fc1c(Br)cccc1Nc1ncnc2ccncc12,13.18
CHEMBL4288080,CHEMBL203,C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccc(OCCN3CCOCC3)cc2)ncc1Cl,13.4
CHEMBL3344220,CHEMBL203,CS(=O)(=O)C[C@H](N)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,13.5
CHEMBL2334003,CHEMBL203,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCNCCN,13.6
CHEMBL3758768,CHEMBL203,COc1cc(CO)ccc1-c1cc2c(Nc3ccccc3)ncnc2s1,14.0
CHEMBL3676377,CHEMBL203,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OC[C@@H](C)NC(=O)CN(C)C,14.0
CHEMBL3957416,CHEMBL203,CCOc1cc2ncnc(Nc3ccc(NS(=O)(=O)c4ccccc4)cc3)c2cc1NC(=O)/C=C/CN1CCOCC1,14.0
CHEMBL1914674,CHEMBL203,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(C#N)cc3)cc12)c1ccc(F)cc1,14.0
CHEMBL2381514,CHEMBL203,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC(=O)NCCOc5no[n+]([O-])c5S(=O)(=O)c5ccccc5)CC4)cc3OC)ncc2Cl)c1,14.0
CHEMBL3977504,CHEMBL203,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(Oc4ccccc4)cc3)ncnc2cn1,14.0
CHEMBL513362,CHEMBL203,Cc1cccc(Nc2ncnc3nc(Nc4ccc(S(N)(=O)=O)cc4)sc23)c1,14.0
CHEMBL3676382,CHEMBL203,C=CC(=O)Nc1cc2c(Nc3cc(OC)c(Cl)cc3OC)ncnc2cc1OCCNC(=O)CN(C)C,14.0
CHEMBL4463012,CHEMBL203,CCN(CC)C/C=C/C(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,14.0
CHEMBL3671485,CHEMBL203,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C(=O)NC(C)(C)C)CC1,14.0
CHEMBL497804,CHEMBL203,O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1,14.0
CHEMBL3676339,CHEMBL203,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(F)c3F)ncnc2cc1OCCNC(C)=O,14.0
CHEMBL3676362,CHEMBL203,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNCC(C)=O,14.0
CHEMBL4129607,CHEMBL203,C=CC(=O)Nc1cccc(-n2c(=O)n(C(C)C)c(=O)c3cnc(Nc4ccc(N5CCC(N6CCN(C)CC6)CC5)cc4OC)nc32)c1,14.0
CHEMBL3979264,CHEMBL203,COc1cc2c(Nc3ccc(NC(=O)Nc4ccccc4)c(Cl)c3)ncnc2cc1OCCCN1CCN(C)CC1,14.0
CHEMBL93783,CHEMBL203,CN(C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)CCO,14.0
CHEMBL3671573,CHEMBL203,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CCN1CCCCC1,14.0
CHEMBL4530987,CHEMBL203,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC(=O)CCc1cccnc1,14.0
CHEMBL250318,CHEMBL203,COc1cc2ncnc(C#CCCc3ccccc3)c2cc1OC,14.0
CHEMBL136491,CHEMBL203,CN(C)/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,14.0
CHEMBL3671517,CHEMBL203,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)COC,14.0
CHEMBL3943438,CHEMBL203,COC[C@@H](Nc1ncnc2oc(-c3ccc(OC)cc3)cc12)c1ccccc1,14.0
CHEMBL3608430,CHEMBL203,C=CC(=O)N1C[C@@H]2CN(c3nc(Nc4ccc(N5CCN(C)CC5)cc4)c4ncn(C(C)C)c4n3)C[C@@H]2C1,14.0
CHEMBL272935,CHEMBL203,CN1CCN(CCCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,14.0
CHEMBL402293,CHEMBL203,CC(C)O/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,14.0
CHEMBL125568,CHEMBL203,OCC(CO)Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,14.0
CHEMBL255237,CHEMBL203,COCCO/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,14.0
CHEMBL249919,CHEMBL203,OCC#Cc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,14.1
CHEMBL272477,CHEMBL203,OCN(CO)c1c(Br)cccc1Nc1ncnc2ccncc12,14.13
CHEMBL4059772,CHEMBL203,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(/C=C/c4cc(Cl)cc(Cl)c4)cc3)ncc2F)c1,14.2
CHEMBL3040543,CHEMBL203,O=S(=O)(CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)CC(F)(F)F,14.61
CHEMBL3344211,CHEMBL203,CCNC(CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,14.7
CHEMBL597949,CHEMBL203,C#CCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,14.8
CHEMBL3752008,CHEMBL203,O=C(Nc1ccncc1)Nc1cc(-c2cncnc2)cc(C(F)(F)F)c1,14.83
CHEMBL470012,CHEMBL203,Fc1ccc(Nc2ncnc3nc(Nc4ccc(CCN5CCOCC5)cc4)sc23)cc1Cl,15.0
CHEMBL3808884,CHEMBL203,COC(=O)c1cc2cc(NCc3cc(NC(=O)c4cc(-n5cnc(C)c5)cc(C(F)(F)F)c4)ccc3C)cnc2[nH]1,15.0
CHEMBL599398,CHEMBL203,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCC(=O)NO)cc23)c1,15.0
CHEMBL593911,CHEMBL203,COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)c(OC)c3)c2cc1OCCCN1CCN(C)CC1,15.0
CHEMBL202425,CHEMBL203,CCN(CC)CC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,15.0
CHEMBL4563683,CHEMBL203,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCc1cn(Cc2ccc(C)cc2)nn1,15.0
CHEMBL4080424,CHEMBL203,C=CC(=O)Nc1cc(Nc2n[nH]c3cc(-c4cccnc4)ccc23)c(OC)cc1N(C)CCN(C)C,15.0
CHEMBL93051,CHEMBL203,Brc1cccc(Nc2ncnc3cc4c(cc23)OCO4)c1,15.0
CHEMBL3671478,CHEMBL203,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C(N)=O)CC1,15.0
CHEMBL2425086,CHEMBL203,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCC2(COC2)C1,15.0
CHEMBL1630116,CHEMBL203,Nc1ccccc1NC(=O)CCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cc1,15.0
CHEMBL65038,CHEMBL203,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1[N+](=O)[O-],15.0
CHEMBL178573,CHEMBL203,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccc5ccccc5c4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,15.0
CHEMBL3633141,CHEMBL203,C=CC(=O)Nc1cc(Nc2cncc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,15.0
CHEMBL1079742,CHEMBL203,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,15.0
CHEMBL1947124,CHEMBL203,CC1(C)CC(C(=O)Nc2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)CC(C)(C)N1[O],15.0
CHEMBL4435699,CHEMBL203,C=CC(=O)Oc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCC,15.0
CHEMBL4226702,CHEMBL203,C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(N4CCOCC4)cc3OC)n2)c1,15.0
CHEMBL4520801,CHEMBL203,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccc(Cl)cc4)cc3)c(C(N)=O)c2N)C1,15.0
CHEMBL250523,CHEMBL203,COc1cc2ncnc(C#CCOc3ccccc3)c2cc1OC,15.0
CHEMBL125810,CHEMBL203,Nc1cc2ncnc(Nc3cccc(C(F)(F)F)c3)c2cn1,15.0
CHEMBL3938494,CHEMBL203,COc1cc2c(Nc3ccc(NC(=O)Nc4ccccc4C)c(Cl)c3)ncnc2cc1OCCCN1CCN(C)CC1,15.0
CHEMBL250925,CHEMBL203,CCOc1cc2ncnc(/C=C/c3ccccc3)c2cc1OCC,15.0
CHEMBL3676353,CHEMBL203,C=CC(=O)Nc1cc2c(Nc3cc(Cl)c(Br)cc3F)ncnc2cc1OCCNC(C)=O,15.0
CHEMBL206029,CHEMBL203,CS(=O)(=O)CCNC(=O)NCc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1,15.0
CHEMBL2148044,CHEMBL203,CS(=O)(=O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,15.0
CHEMBL514938,CHEMBL203,Fc1cccc(COc2ccc(Nc3ncnc4sc(-c5ccco5)cc34)cc2Cl)c1,15.0
CHEMBL4467033,CHEMBL203,COc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1OC,15.0
CHEMBL3355886,CHEMBL203,COc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1OCCCCCCn1ccnc1[N+](=O)[O-],15.1
CHEMBL3087198,CHEMBL203,C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)C1,15.2
CHEMBL4280174,CHEMBL203,C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccc(CN3CCOCC3)cc2)ncc1Cl,15.3
CHEMBL596755,CHEMBL203,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1S(=O)(=O)CCCCCCC(=O)NO,15.4
CHEMBL4066951,CHEMBL203,Nc1cccc(-c2cc3c(-c4[nH]c(-c5ccccc5)nc4-c4ccc(F)cc4)ccnc3[nH]2)c1,15.4
CHEMBL3763701,CHEMBL203,COc1cc2ncnc(Nc3cc(C(=O)NC45CC6CC(CC(C6)C4)C5)ccc3C)c2cc1OCCCN1CCOCC1,15.4
CHEMBL4250191,CHEMBL203,COc1ccc(N(C)c2ncnc3occ(C)c23)cc1,15.5
CHEMBL3040597,CHEMBL203,CS(=O)(=O)NCCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,15.54
CHEMBL4089347,CHEMBL203,C#Cc1cccc(Nc2ncnc3ccc(-c4ccc(CO)o4)cc23)c1,15.69
CHEMBL4098507,CHEMBL203,CCC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3Cl)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,15.7
CHEMBL4093954,CHEMBL203,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(/C=C/c4cc(OC)cc(OC)c4)cc3)ncc2Cl)c1,15.7
CHEMBL4102455,CHEMBL203,S=C(Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)Nc1ccccc1Cl,15.8
CHEMBL4076434,CHEMBL203,S=C(Nc1ccccc1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,15.8
CHEMBL126903,CHEMBL203,CN(CC(=O)O)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,15.85
CHEMBL4129902,CHEMBL203,C=CC(=O)Nc1cccc(-n2c(=O)n(C(C)C)c(=O)c3cnc(Nc4ccc(N(C)CCN(C)C)cc4OC)nc32)c1,16.0
CHEMBL2425087,CHEMBL203,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CC2(COC2)C1,16.0
CHEMBL3676369,CHEMBL203,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)CO,16.0
CHEMBL1092382,CHEMBL203,CCC(=O)Nc1ccc2nccc(Nc3cccc(Br)c3)c2c1,16.0
CHEMBL257861,CHEMBL203,OCCOc1n[nH]c2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,16.0
CHEMBL257859,CHEMBL203,Clc1cc(Nc2ncnc3[nH]nc(OCCCN4CCOCC4)c23)ccc1OCc1ccccn1,16.0
CHEMBL3233767,CHEMBL203,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,16.0
CHEMBL1203940,CHEMBL203,CCOc1cc2ncnc(Nc3ccc(F)cc3)c2cc1OCC.Cl,16.0
CHEMBL215716,CHEMBL203,[O-][S+]1CCN(Cc2ccc(-c3ccc4ncnc(Nc5ccc(OCc6ccccc6)c(F)c5)c4c3)o2)CC1,16.0
CHEMBL3786812,CHEMBL203,C#CCCn1cc(Nc2nc(OC[C@H]3CN(C(=O)C=C)C[C@@H]3OC)c3c(Cl)c[nH]c3n2)cn1,16.0
CHEMBL4082884,CHEMBL203,C=CC(=O)Nc1ccc(OC)c(Nc2cc(-c3[nH]c(SC)nc3C(C)(C)C)ccn2)c1,16.0
CHEMBL2381509,CHEMBL203,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC(=O)OCC#CCOc5no[n+]([O-])c5S(=O)(=O)c5ccccc5)CC4)cc3OC)ncc2Cl)c1,16.0
CHEMBL498133,CHEMBL203,Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1/C=N/N1CCOCC1,16.0
CHEMBL3671526,CHEMBL203,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)/C=C/CN(C)C,16.0
CHEMBL257815,CHEMBL203,CO/N=C/c1c(N)ncnc1Nc1ccc(OCc2ccccc2)c(Cl)c1,16.0
CHEMBL4445797,CHEMBL203,CC/C=C\C(=O)Nc1cc(Nc2ncc(C#N)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,16.0
CHEMBL3899132,CHEMBL203,CCOc1cc2ncnc(Nc3ccc4c(ccn4S(=O)(=O)c4ccccc4)c3)c2cc1NC(=O)/C=C/CN(C)C,16.0
CHEMBL3958482,CHEMBL203,COc1cc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2cc1NC(=O)/C=C/CN1CCCCC1,16.0
CHEMBL3114689,CHEMBL203,C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN2CCN(C)CC2)CCO4)c1,16.0
CHEMBL3904257,CHEMBL203,O=C(/C=C/CN1CCCC1)Nc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2cn1,16.0
CHEMBL175557,CHEMBL203,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCSCC1,16.0
CHEMBL4444312,CHEMBL203,CCC/C=C\C(=O)Nc1cc(Nc2nc3c(c(-c4cn(C)c5ccccc45)n2)CS(=O)(=O)CC3)c(OC)cc1N(C)CCN(C)C,16.0
CHEMBL593274,CHEMBL203,COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)c(Cl)c3)ncnc2cc1OCCCN1CCN(C)CC1,16.0
CHEMBL4089601,CHEMBL203,C=CC(=O)NCCCSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccccc3)c2)[nH]1,16.0
CHEMBL3970330,CHEMBL203,COCCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCN(C)CC1,16.0
CHEMBL498134,CHEMBL203,CN1CCN(/N=C/c2c(N)ncnc2Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)CC1,16.0
CHEMBL3087193,CHEMBL203,C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(C5CCN(C)CC5)cc4)nc32)C1,16.2
CHEMBL3978740,CHEMBL203,C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(C(F)(F)F)c4)ncnc3cc2OC)CC1,16.2
CHEMBL271113,CHEMBL203,CN(CC(=O)O)c1c(Br)cccc1Nc1ncnc2ccncc12,16.22
CHEMBL2032379,CHEMBL203,C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCOCC5)cc4OC)nc32)c1,16.4
CHEMBL4164396,CHEMBL203,C=CC(=O)Nc1cc(Nc2nccc(Nc3ccccc3-c3ccn(C)n3)n2)c(OC)cc1OCCN(C)C,16.4
CHEMBL4460151,CHEMBL203,COc1cc2c(Nc3ccc(F)cc3)ncnc2cc1OCCOCCNC(=O)Cn1cnc([N+](=O)[O-])n1,16.43
CHEMBL1928309,CHEMBL203,O=C(c1cc2ccccc2[nH]1)c1cc2c(Nc3cccc(Cl)c3)ncnc2s1,16.6
CHEMBL3360614,CHEMBL203,COc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2cc1OCCCCCn1ccnc1[N+](=O)[O-],16.6
CHEMBL3806170,CHEMBL203,C#Cc1cccc(Nc2ncnc3cc(OC4CCOC4)c4c(c23)OCCO4)c1,16.7
CHEMBL4092990,CHEMBL203,C=CC(=O)Nc1ccc(CN(C(=O)Nc2c(Cl)c(OC)cc(OC)c2Cl)c2cc(Nc3ccc(N4CCN(C)CC4)cc3)ncn2)cc1,16.8
CHEMBL609321,CHEMBL203,C=C=CCOc1cc2c(Nc3cccc(Cl)c3)ncnc2cc1O,16.9
CHEMBL255135,CHEMBL203,CNCCOc1n[nH]c2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,17.0
CHEMBL4218431,CHEMBL203,N#Cc1ccc(O)c(-c2nc(NCc3cnccn3)c3ccccc3n2)c1,17.0
CHEMBL4228473,CHEMBL203,C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(N4CCN(C)CC4)cc3OC)n2)c1,17.0
CHEMBL3416446,CHEMBL203,COc1ccccc1-c1cc2c(NCc3ccccc3)ncnc2s1,17.0
CHEMBL338049,CHEMBL203,CN[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@@H]4O,17.0
CHEMBL4208829,CHEMBL203,C=CC(=O)N[C@@H]1CN(c2nc(Nc3cn(C)nc3OC)c3ncn(C(C)(C)C)c3n2)C[C@H]1F,17.0
CHEMBL4278325,CHEMBL203,C=CC(=O)Nc1cccc(-n2c(=O)c(=O)n(C(C)C)c3cnc(Nc4ccc(N(C)CCN(C)C)cc4OC)nc32)c1,17.0
CHEMBL298931,CHEMBL203,Cc1cccc(Nc2ncnc3cnc(N)nc23)c1,17.0
CHEMBL3948084,CHEMBL203,CCC(=O)Nc1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnc2cc1OC,17.0
CHEMBL1914659,CHEMBL203,Br.Cc1ccccc1C(C)Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12,17.0
CHEMBL265367,CHEMBL203,Cn1ccnc1S(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(C(F)(F)F)c4)c3c2)o1,17.0
CHEMBL4292351,CHEMBL203,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(CN4CCOCC4)cc3OC)ncc2Cl)c1,17.0
CHEMBL1683955,CHEMBL203,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C,17.0
CHEMBL4098587,CHEMBL203,CC(C)(C)OC(=O)NCC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,17.0
CHEMBL205045,CHEMBL203,Fc1cccc(COc2ccc(Nc3ncncc3C#Cc3ccccn3)cc2Cl)c1,17.0
CHEMBL3671561,CHEMBL203,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CNC(=O)O1,17.0
CHEMBL4162882,CHEMBL203,CC/C=C/C(=O)Nc1cc2c(N3CCc4ccccc43)ncnc2cc1OC,17.0
CHEMBL3941823,CHEMBL203,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1C[C@H](C)N[C@H](C)C1,17.0
CHEMBL202421,CHEMBL203,CCCCN(CC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1)CCCC,17.0
CHEMBL2381506,CHEMBL203,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC(=O)OCCOc5no[n+]([O-])c5S(=O)(=O)c5ccccc5)CC4)cc3OC)ncc2Cl)c1,17.0
CHEMBL3957025,CHEMBL203,COc1cc2c(Nc3ccc(NC(=O)Nc4ccc(Cl)cc4)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,17.0
CHEMBL3086105,CHEMBL203,C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(F)c4)nc32)C1,17.1
CHEMBL4088718,CHEMBL203,S=C(NCc1ccccc1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,17.2
CHEMBL2031301,CHEMBL203,CN(C)CCC(=O)N(C)c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,17.4
CHEMBL3344209,CHEMBL203,CS(=O)(=O)CC(N)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,17.6
CHEMBL2437458,CHEMBL203,C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(Cl)cc4)nc32)c1,17.6
CHEMBL4060198,CHEMBL203,CCC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3F)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,17.6
CHEMBL4097883,CHEMBL203,C=CC(=O)Nc1cc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)cc(C(C)(C)C)c1,17.7
CHEMBL592713,CHEMBL203,C#CCCCOc1cc2c(Nc3cccc(Cl)c3)ncnc2cc1OC,17.7
CHEMBL4072620,CHEMBL203,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4c(F)cccc34)n2)c(OC)cc1N(C)CC[N+](C)(C)[O-],17.8
CHEMBL3753874,CHEMBL203,C=CC(=O)Nc1cccc(-n2c(=O)cc(CCC)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,17.8
CHEMBL3233788,CHEMBL203,CSC1CCN(C/C=C/C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3s2)CC1,18.0
CHEMBL1630110,CHEMBL203,O=C(/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cc1)NO,18.0
CHEMBL1630109,CHEMBL203,O=C(/C=C/c1cccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)c1)NO,18.0
CHEMBL403435,CHEMBL203,Cc1cc(Nc2ncnc3[nH]nc(OCCN4CCC(O)CC4)c23)ccc1OCc1ccccn1,18.0
CHEMBL4460320,CHEMBL203,CC/C=C\C(=O)Nc1cc(Nc2nc(C)cc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,18.0
CHEMBL3416626,CHEMBL203,C#Cc1cccc(Nc2ncnc3sc(-c4ccccc4OC)cc23)c1,18.0
CHEMBL3676344,CHEMBL203,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(F)c3F)ncnc2cc1OCCNC(=O)CN(C)C,18.0
CHEMBL4226907,CHEMBL203,O=C(N/N=C/c1ccc(F)cc1Cl)N1CCc2ncnc(Nc3cccc(Br)c3)c2C1,18.0
CHEMBL4456266,CHEMBL203,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)C1CSSC1,18.0
CHEMBL380247,CHEMBL203,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)c(Cl)c4)c3c2)o1,18.0
CHEMBL3676389,CHEMBL203,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C(C)N,18.0
CHEMBL291496,CHEMBL203,Clc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,18.0
CHEMBL2148048,CHEMBL203,CC(C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21)S(C)(=O)=O,18.0
CHEMBL3671581,CHEMBL203,C=CC(=O)Nc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCNC(C)=O,18.0
CHEMBL207009,CHEMBL203,O=C(NCCCl)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,18.0
CHEMBL127223,CHEMBL203,CCOc1cc2ncnc(Nc3cccc(-c4cscn4)c3)c2cc1OCC,18.0
CHEMBL214487,CHEMBL203,CC(C)S(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,18.0
