molecule_chembl_id,canonical_smiles,standard_value_nM
CHEMBL3653628,Cc1ccc([C@H]2COC(=O)N2c2ccn3ncc(-c4ccc(-c5nc[nH]n5)c(F)c4)c3n2)nc1,9.3
CHEMBL3645895,CCc1ncnc(-c2ccc(C(=O)N3CCN4CCC[C@H]4C3)c(OC(F)(F)F)c2)c1C#Cc1ccc(N)nc1,9.33
CHEMBL3693561,COc1ccc(-c2ccc3c(N4CCOC[C@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)cc1CO,9.4
CHEMBL3653540,CC(C)[C@H]1CN(C)C(=O)N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)cc3)c2n1,9.4
CHEMBL3693532,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N(CCO)CCO)nc3n2)cc1CO,9.5
CHEMBL3653531,O=C1N[C@@H]2CCCC[C@@H]2N1c1ccn2ncc(-c3ccc(-c4ncc[nH]4)cc3)c2n1,9.5
CHEMBL3645809,CCc1ncnc(-c2ccc(C(=O)N3CCN(c4ccncc4)CC3)c(C)c2)c1C#Cc1ccc(N)nc1,9.55
CHEMBL1095618,Nc1ccc(-c2nc(N3CCOCC3)c3cnn(-c4ccccc4)c3n2)cn1,9.6
CHEMBL550286,Oc1cccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5cccnc5)CC4)c3n2)c1,9.6
CHEMBL3643158,CCc1ncnc(-c2ccc(C(=O)N3CCN(c4ccncc4)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,9.65
CHEMBL3645786,CCc1ncnc(-c2ccc(C(=O)N3CCN(C(C)=O)CC3)c(C)c2)c1C#Cc1ccc(N)nc1,9.66
CHEMBL3645989,CCc1ncnc(-c2ccc(C(=O)N3CCC4(CN(C(=O)OC(C)(C)C)C4)C3)c(F)c2)c1C#Cc1ccc(N)nc1,9.67
CHEMBL3645985,CCc1ncnc(-c2ccc(C(=O)N3CCC4(CC3)CC(NC(=O)OC(C)(C)C)C4)c(F)c2)c1C#Cc1ccc(N)nc1,9.74
CHEMBL3648873,CCc1ncnc(-c2cc(Cl)c(C(=O)N3CC4(CN(C)C4)C3)c(Cl)c2)c1C#Cc1ccc(N)nc1,9.74
CHEMBL3653543,CC(C)[C@H]1CN(CCN2CC[C@@H](F)C2)C(=O)N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)cc3)c2n1,9.8
CHEMBL3645953,CCc1ncnc(-c2ccc(C(=O)N3CC4(CN(C)C4)C3)c(F)c2)c1C#Cc1ccc(N)nc1,9.81
CHEMBL4069475,O=C(Nc1ccc(-c2nc(N3CCOCC3)c3cccnc3n2)cc1)Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,9.9
CHEMBL4176771,COc1ncc(-c2cc(O[C@@H]3CCOC3)c3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,9.9
CHEMBL3765587,CCOC(=O)N1CCN(CC#Cc2ccnc3ccc(-c4cnc(OC)c(NS(=O)(=O)c5ccc(F)cc5F)c4)cc23)CC1,9.9
CHEMBL2336332,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CC[C@@H](O)C4)nc3n2)cc1CO,10.0
CHEMBL3643195,CCc1ncnc(-c2ccc(C(=O)N3CCCO3)cc2)c1C#Cc1ccc(N)nc1,10.0
CHEMBL4083504,COc1ncc(-c2ccc3ncc(NC(=O)CN4CCOCC4)c(OC)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,10.0
CHEMBL3670165,Cc1ncnc(N2CCC3(CC2)OCCO3)c1C#Cc1ccc(N)nc1,10.0
CHEMBL4226082,COc1ncc(-c2cc3c(C)nc(N)nc3s2)cc1NS(=O)(=O)c1ccc(F)cc1F,10.0
CHEMBL1081312,Nc1ncnc2c1c(-c1cnc3[nH]ccc3c1)nn2C1CCCC1,10.0
CHEMBL3701069,CCc1nccc(-c2ccnc(C)c2)c1C#Cc1ccc(N)nc1,10.0
CHEMBL4228946,COc1ncc(-c2cc3c(C)nc(NC(C)=O)nc3s2)cc1NS(=O)(=O)c1ccc(F)cc1F,10.0
CHEMBL3693522,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(NCC(F)F)nc3n2)cc1CO,10.0
CHEMBL3701128,CCc1nccc(-c2ccc(C(=O)N3CCCN(C)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,10.0
CHEMBL3643180,CCc1ncnc(-c2ccc(C(=O)NC3CC(N4CCCCC4)C3)c(F)c2)c1C#Cc1ccc(N)nc1,10.0
CHEMBL3643134,CCc1ncnc(-c2ccc(C(=O)N3CCN(C(C)CC)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,10.0
CHEMBL3586404,CO[C@H]1CC[C@H](N2C(=O)CNc3ncc(-c4ccc(C(C)(C)O)nc4)nc32)CC1,10.0
CHEMBL3643106,CCc1ncnc(-c2ccc(C(=O)N3CCN(c4ccccc4)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,10.0
CHEMBL3670184,CCc1ncnc(N2CCC(CO)CC2)c1C#Cc1ccc(N)nc1,10.0
CHEMBL3670183,CCc1ncnc(N2CCC(OC)CC2)c1C#Cc1ccc(N)nc1,10.0
CHEMBL3701106,COCCCN(C)C(=O)c1ccc(-c2ccnc(C)c2C#Cc2ccc(N)nc2)cn1,10.0
CHEMBL3701167,CCc1nccc(-c2ccc(C(=O)N3CCN(C(C)(C)C)CC3)c(F)c2)c1C#Cc1ccc(NC)nc1,10.0
CHEMBL3639690,CCc1ncnc(N2CCC(O)C(C)C2)c1C#Cc1ccc(N)nc1,10.0
CHEMBL3701144,CCc1nccc(-c2ccc(C(=O)N3CCN(C(C)C)C(C)C3)c(F)c2)c1C#Cc1ccc(N)nc1,10.0
CHEMBL3643199,Cc1ncnc(-c2ccc(C(=O)N3CCCO3)c(F)c2)c1C#Cc1ccc(N)nc1,10.0
CHEMBL3643154,CCc1ncnc(-c2ccc(C(=O)N3CCC(N4CCCC4)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,10.0
CHEMBL525042,CO[C@H]1[C@@H](O)[C@H](C)C[C@H](C)/C=C/C=C/C=C(\C)[C@@H](c2c[nH]c3c(C)cccc23)C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)C[C@H](O)[C@H](C)/C=C(\C)[C@H]1O,10.0
CHEMBL4250280,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(C(C)C)nc3n2)cc1CO,10.0
CHEMBL3670144,Cc1ncnc(N2CCN(C3CC3)CC2)c1C#Cc1ccc(N)nc1,10.0
CHEMBL3670212,Cc1ncnc(N2CCC3(CCN(C)C3=O)CC2)c1C#Cc1ccc(N)nc1,10.0
CHEMBL3648877,CCc1ncnc(-c2cc(F)c(C(=O)N3CCC4(CC3)CN(C)C4)c(Cl)c2)c1C#Cc1ccc(N)nc1,10.07
CHEMBL3653616,O=C1OCC(c2ccccc2N2CCNCC2)N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)c(F)c3)c2n1,10.1
CHEMBL3643236,CCc1ncnc(-c2ccc(C(=O)N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)c1C#Cc1ccc(N)nc1,10.2
CHEMBL3645835,CCc1ncnc(-c2cc(F)c(C(=O)N3CCC4(CC3)CNC4)c(F)c2)c1C#Cc1ccc(N)nc1,10.4
CHEMBL3645774,CCc1ncnc(-c2ccc(C(=O)N3CCC(N4CCC(C)CC4)C3)c(C)c2)c1C#Cc1ccc(N)nc1,10.41
CHEMBL3645939,CCc1ncnc(-c2ccc(C(=O)N3CCC4(CC3)CNC4)c(F)c2)c1C#Cc1ccc(N)nc1,10.44
CHEMBL3648875,CCc1ncnc(-c2cc(Cl)c(C(=O)N3CCC4(CC3)CN(C)C4)c(Cl)c2)c1C#Cc1ccc(N)nc1,10.6
CHEMBL3653635,Cc1ccnc([C@H]2COC(=O)N2c2ccn3ncc(-c4ccc(-c5nc[nH]n5)c(F)c4)c3n2)c1,10.8
CHEMBL3645796,CCc1ncnc(-c2ccc(C(=O)N3CCC(OC)CC3)c(C)c2)c1C#Cc1ccc(N)nc1,10.94
CHEMBL3640927,CCc1cc(-c2ncnc(CC)c2C#Cc2ccc(N)nc2)ccn1,11.0
CHEMBL3643182,CCc1ncnc(-c2ccc(C(=O)NC3CC(N4CCCC4)C3)c(F)c2)c1C#Cc1ccc(N)nc1,11.0
CHEMBL3688834,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3ccc(CO)cc3)nc2n1,11.0
CHEMBL1774370,CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@@H]3C)c3c(n2)[C@](C)(CCC#N)OC3)cc1,11.0
CHEMBL1774375,CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@@H]3C)c3c(n2)[C@](C)(CO)OC3)cc1,11.0
CHEMBL3898334,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccon4)c(F)c3)c2C1=O,11.0
CHEMBL3701180,CCCN1CCN(C(=O)c2ccc(-c3ccnc(CC)c3C#Cc3ccc(N)nc3)cc2OC)CC1,11.0
CHEMBL1760154,CNC(=O)Nc1ccc(Nc2nc3ccccc3n2-c2nc(C)nc(N)n2)cc1,11.0
CHEMBL3653585,CC(C)[C@H]1CN(C[C@H]2CCCN2)C(=O)N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)c(F)c3)c2n1,11.0
CHEMBL3643192,CCc1ncnc(-c2ccc(C(=O)N3CCCCO3)c(F)c2)c1C#Cc1ccc(N)nc1,11.0
CHEMBL3701161,CCc1nc(N)ccc1C#Cc1c(-c2ccc(C(=O)N3CCN(C4CC4)CC3)c(F)c2)ccnc1C,11.0
CHEMBL3639420,CCc1ncnc(-c2ccc(C(=O)NC3CCN(CCOC)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,11.0
CHEMBL3701080,CCc1nccc(-c2ccc(C(=O)N3CCN(C)CC3)c(F)c2)c1C#Cc1ccc(NC)nc1,11.0
CHEMBL2418347,CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@@H]3CC)c3c(ccn3C)n2)cc1,11.0
CHEMBL3958463,COCCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4ccon4)cc3)c2C1=O,11.0
CHEMBL3670148,Cc1ncnc(N2C[C@H](C)O[C@H](C)C2)c1C#Cc1ccc(N)nc1,11.0
CHEMBL3645794,CCc1ncnc(-c2ccc(C(=O)N3CCN(CC4CC4)CC3)c(C)c2)c1C#Cc1ccc(N)nc1,11.03
CHEMBL3645777,CCc1ncnc(-c2ccc(C(=O)N3CC[C@H](N(C)C)C3)c(C)c2)c1C#Cc1ccc(N)nc1,11.05
CHEMBL3112721,COc1ccc(-c2cc3c(C)nc(N)cc3n([C@H]3CC[C@H](OCCO)CC3)c2=O)cn1,11.19
CHEMBL3653651,O=C1OC[C@H](c2ccc(F)cn2)N1c1ccn2ncc(-c3ccc(-c4ncn(COP(=O)(O)O)n4)c(F)c3)c2n1,11.3
CHEMBL3643235,CCc1ncnc(-c2ccc(C(=O)N3CCC(C(C)(C)O)CC3)c(OC)c2)c1C#Cc1ccc(N)nc1,11.35
CHEMBL3653636,Cc1ccnc([C@H]2COC(=O)N2c2ccn3ncc(-c4ccc(-c5nc[nH]n5)cc4)c3n2)c1,11.4
CHEMBL3648866,CCc1ncnc(-c2ccc(C(=O)N3CCOC4(CCNCC4)C3)c(F)c2)c1C#Cc1ccc(N)nc1,11.42
CHEMBL3645937,CCNc1ccc(C#Cc2c(CC)ncnc2-c2ccc(C(=O)N3CCC4(CC3)CN(C(=O)OC(C)(C)C)C4)c(F)c2)cn1,11.46
CHEMBL3653562,CC(C)[C@H]1CN(C[C@@H](O)CO)C(=O)N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)cc3)c2n1,11.5
CHEMBL3905285,CCOC(=O)c1nc(-c2ccc(NC(=O)Nc3ccc(N4CCOCC4=O)cc3)cc2)nc(N2CCOCC2)c1OCC,11.5
CHEMBL3645904,CCc1ncnc(-c2ccc(C(=O)N3CCC(C(C)(C)O)CC3)c(C(F)(F)F)c2)c1C#Cc1ccc(N)nc1,11.52
CHEMBL3645780,CCc1ncnc(-c2ccc(C(=O)N3CCC(N4CCCCCC4)CC3)c(C)c2)c1C#Cc1ccc(N)nc1,11.54
CHEMBL3643237,CCc1ncnc(-c2ccc(C(=O)N3CCCC(O)C3)c(OC)c2)c1C#Cc1ccc(N)nc1,11.86
CHEMBL3645804,CCc1ncnc(-c2ccc(C(=O)N3CCC(N4CCCC4)CC3)c(C)c2)c1C#Cc1ccc(N)nc1,11.91
CHEMBL3904381,CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4ccc(OC)cn4)cc3)c2C1=O,12.0
CHEMBL3643197,CCc1ncnc(-c2ccc(C(=O)N3CC(O)CO3)cc2)c1C#Cc1ccc(N)nc1,12.0
CHEMBL3689027,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)cc1CNC1CCOCC1,12.0
CHEMBL3586560,Cc1nc(-c2nc[nH]n2)ccc1-c1cnc2c(n1)N(CC1CCOCC1)C(=O)CN2,12.0
CHEMBL3701094,Cc1nccc(-c2ccc(F)c(C(=O)N(C)C)c2)c1C#Cc1ccc(N)nc1,12.0
CHEMBL4069422,N#CCN1CCC(n2c(=O)cnc3cnc4ccc(-c5ccc(N)nc5)cc4c32)C1,12.0
CHEMBL3670191,CCc1ncnc(N2CCS(=O)(=O)CC2)c1C#Cc1ccc(N)nc1,12.0
CHEMBL3693578,C[C@H]1COCCN1c1nc(-c2cccnc2)nc2nc(-c3cccc(CO)c3)ccc12,12.0
CHEMBL1098301,COC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5ccccc5)CC4)c3n2)cc1,12.0
CHEMBL3643202,CON(C)C(=O)c1ccc(-c2ncnc(C)c2C#Cc2ccc(N)nc2)cc1F,12.0
CHEMBL3944480,CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4cc(OC)ccn4)cc3)c2C1=O,12.0
CHEMBL3586397,CO[C@H]1CC[C@@H](CN2C(=O)CNc3ncc(-c4ccc(C(C)(C)O)nc4)nc32)CC1,12.0
CHEMBL3693476,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CC[C@H](O)C4)nc3n2)cc1CO,12.0
CHEMBL3688859,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3ccc(F)nc3)nc2n1,12.0
CHEMBL1774373,CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@@H]3C)c3c(n2)[C@](C)(CCOC)OC3)cc1,12.0
CHEMBL3618235,Cc1nc(N)nc(-c2c(Nc3ccc4ccncc4c3)nc3ccccn23)n1,12.0
CHEMBL3643105,CCc1ncnc(-c2ccc(C(=O)N3CCN(Cc4ccccc4)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,12.0
CHEMBL3653618,O=C1OC[C@H](c2ccccn2)N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)cc3)c2n1,12.0
CHEMBL3643120,CCc1ncnc(-c2ccc(C(=O)N3CCN(CC4CCCN(C)C4)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,12.0
CHEMBL3932069,Cc1cc(NC(=O)Nc2ccc(-c3nc(N4CC5CCC(C4)O5)nc4c3C(=O)N(C3CCOCC3)CC(C)(C)O4)cc2)no1,12.0
CHEMBL3906660,CN1CC(C)(C)Oc2nc(N3C4CCC3COC4)nc(-c3ccc(NC(=O)Nc4ccncc4)cc3)c2C1=O,12.0
CHEMBL3653614,C[C@]1(c2ccccc2)COC(=O)N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)cc3)c2n1,12.2
CHEMBL3112725,Cc1nc(N)cc2c1cc(-c1cnc3[nH]ccc3c1)c(=O)n2C1CCCC1,12.25
CHEMBL3650234,CC(C)[C@H]1COC(=O)N1c1ccn2ncc(-c3ccc(-c4ncn(COP(=O)(O)O)n4)cc3)c2n1,12.3
CHEMBL3653535,CC(C)[C@H]1CN(CC2CCN(C)CC2)C(=O)N1c1ccn2ncc(-c3ccc(-c4ncc[nH]4)cc3)c2n1,12.3
CHEMBL3643266,CCc1ncnc(-c2ccc(C(=O)N3CCCC(N(C)C)C3)c(Cl)c2)c1C#Cc1ccc(N)nc1,12.36
CHEMBL3643238,CCc1ncnc(-c2ccc(C(=O)N3CCC(N4CCOCC4)CC3)c(OC)c2)c1C#Cc1ccc(N)nc1,12.48
CHEMBL4475248,CC(F)(F)CN1C(=O)[C@]2(C)COCCN2c2nc(-c3ccc(NC(=O)NC4CC4)cc3)ncc21,12.59
CHEMBL4444508,COc1ncc(-c2ccc3c(c2)N(c2ccc(Cl)cc2)C(=O)CO3)cc1NS(=O)(=O)c1ccc(F)cc1,12.6
CHEMBL3653629,O=C1OC[C@@H](c2ccc(F)cn2)N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)c(F)c3)c2n1,12.6
CHEMBL3653650,O=C1OC[C@H](c2ccccn2)N1c1ccn2ncc(-c3ccc(-c4ncc[nH]4)cc3)c2n1,12.8
CHEMBL3645773,CCc1ncnc(-c2ccc(C(=O)N3CCCC(N(C)C)C3)c(C)c2)c1C#Cc1ccc(N)nc1,12.84
CHEMBL3986566,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4cnn(C)c4)cc3)c2C1=O,13.0
CHEMBL3693528,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCNC(=O)C4)nc3n2)cc1CO,13.0
CHEMBL3693490,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCCC4C)nc3n2)cc1CO,13.0
CHEMBL3688945,COc1ccc(-c2ccc3c(N4CCOC[C@H]4C)nc(N4CCOC[C@H]4C)nc3n2)cc1CO,13.0
CHEMBL3109140,CNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3ncccc3n2)cc1,13.0
CHEMBL3937989,CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)NC)cc3F)c2C1=O,13.0
CHEMBL3640967,Cc1ncnc(-c2ccc(Cl)c(C(=O)N3CCCCC3)c2)c1C#Cc1ccc(N)nc1,13.0
CHEMBL3688869,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3cccc(C(N)=O)c3)nc2n1,13.0
CHEMBL3701170,CCc1nccc(-c2ccc(C(=O)N3CCN(CCOC)CC3)c(F)c2)c1C#Cc1ccc(NC)nc1,13.0
CHEMBL3643132,CCc1ncnc(-c2ccc(C(=O)N3CCN(C)C(C)(C)C3)c(F)c2)c1C#Cc1ccc(N)nc1,13.0
CHEMBL585126,CCNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(CCN(C)C)c3n2)cc1,13.0
CHEMBL3643179,CCc1ncnc(-c2ccc(C(=O)NC3CC(N4CCN(O)CC4)C3)c(F)c2)c1C#Cc1ccc(N)nc1,13.0
CHEMBL3688989,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3ccc(CN4CC[C@H](O)C4)cc3)nc2n1,13.0
CHEMBL3643196,CCc1ncnc(-c2ccc(C(=O)N3CCCCO3)cc2)c1C#Cc1ccc(N)nc1,13.0
CHEMBL3643115,CCc1ncnc(-c2ccc(C(=O)N3CCC(N4CCC(C)CC4)C3)c(F)c2)c1C#Cc1ccc(N)nc1,13.0
CHEMBL3643084,CCc1ncnc(-c2ccc(C(=O)N(C)CC3CCN(C)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,13.0
CHEMBL3693383,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)cc1CNCCO,13.0
CHEMBL3693535,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(-n4ccnc4C)nc3n2)cc1CO,13.0
CHEMBL3643119,CCc1ncnc(-c2ccc(C(=O)N3CCNCC3)c(F)c2)c1C#Cc1ccc(N)nc1,13.0
CHEMBL3947476,CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4ccccn4)cc3)c2C1=O,13.0
CHEMBL3693415,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3ccoc3CO)nc2n1,13.0
CHEMBL3701169,CCc1nccc(-c2ccc(C(=O)N3CCN(C(C)C)CC3)c(F)c2)c1C#Cc1ccc(NC)nc1,13.0
CHEMBL3640964,Cc1ncnc(-c2ccc(F)c(C(=O)N3CCOCC3)c2)c1C#Cc1ccc(N)nc1,13.0
CHEMBL3645941,CCc1ncnc(-c2ccc(C(=O)N3CC4(CNC4)C3)c(Cl)c2)c1C#Cc1ccc(N)nc1,13.23
CHEMBL3645899,CCc1ncnc(-c2ccc(C(=O)N3CCC(C(C)(C)O)CC3)c(OC(F)(F)F)c2)c1C#Cc1ccc(N)nc1,13.28
CHEMBL3112713,COc1ncc(-c2cc3c(C)nc(N)cc3n(C3CCOCC3)c2=O)cc1NS(=O)(=O)c1ccc(F)cc1F,13.36
CHEMBL1256449,O=c1ccc2cnc3ccc(-c4cnc5ccccc5c4)cc3c2n1-c1ccc(N2CCNCC2)c(C(F)(F)F)c1,13.5
CHEMBL3648864,CCc1ncnc(-c2ccc(C(=O)N3CCC4(CNC4)C3)c(F)c2)c1C#Cc1ccc(N)nc1,13.61
CHEMBL3645903,CCc1ncnc(-c2ccc(C(=O)N3CCN(CC)CC3)c(C(F)(F)F)c2)c1C#Cc1ccc(N)nc1,13.62
CHEMBL3645834,CCc1ncnc(-c2cc(F)c(C(=O)N3CCN(C4CCC4)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,13.63
CHEMBL4513405,COc1ncc(-c2ccc3c(c2)N(c2ccc(C)cc2)C(=O)CO3)cc1NS(=O)(=O)c1ccc(F)cc1,13.8
CHEMBL4528675,COc1ccc(N2C(=O)COc3ccc(-c4cnc(OC)c(NS(=O)(=O)c5ccc(F)cc5)c4)cc32)cc1,13.85
CHEMBL3112709,COc1ncc(-c2cc3c(C)nc(N)cc3n(C3CCCC3)c2=O)cc1NS(=O)(=O)c1cccc(F)c1,13.88
CHEMBL3645805,CCc1ncnc(-c2ccc(C(=O)N3CCNCC3)c(C)c2)c1C#Cc1ccc(N)nc1,13.88
CHEMBL3112727,Cc1nc(N)cc2c1cc(-c1cnc3[nH]cnc3c1)c(=O)n2C1CCCC1,13.91
CHEMBL3645951,CCc1ncnc(-c2cc(F)c(C(=O)N3CCC(CN)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,13.91
CHEMBL3670186,CCc1ncnc(N2CCC(O)CC2)c1C#Cc1ccc(N)nc1,14.0
CHEMBL3586387,Cc1nc(-c2nc[nH]n2)ccc1-c1cnc2c(n1)N(CCC1CCOCC1)C(=O)CN2,14.0
CHEMBL3643124,CCc1ncnc(-c2ccc(C(=O)N(C)CCN3CCCC3=O)c(F)c2)c1C#Cc1ccc(N)nc1,14.0
CHEMBL3688878,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3cccc(S(N)(=O)=O)c3)nc2n1,14.0
CHEMBL3640966,Cc1ncnc(-c2ccc(F)c(C(=O)N3CCCCC3)c2)c1C#Cc1ccc(N)nc1,14.0
CHEMBL3701168,CCc1nccc(-c2ccc(C(=O)N3CCN(CC4CC4)CC3)c(F)c2)c1C#Cc1ccc(NC)nc1,14.0
CHEMBL3670192,CCc1ncnc(N2CCNC(=O)CC2)c1C#Cc1ccc(N)nc1,14.0
CHEMBL4096651,N#CCN1CCC(n2c(=O)cnc3cnc4ccc(-c5cnc6ccccc6c5)cc4c32)C1,14.0
CHEMBL3688882,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3cccc(-c4nnn[nH]4)c3)nc2n1,14.0
CHEMBL3670274,CCc1ncnc(N2CCN(c3cccnc3)CC2)c1C#Cc1ccc(N)nc1,14.0
CHEMBL3693470,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCC(C(N)=O)CC4)nc3n2)cc1CO,14.0
CHEMBL3670276,CCc1ncnc(N2CCN(c3ncccn3)CC2)c1C#Cc1ccc(N)nc1,14.0
CHEMBL3693477,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCC(N5CCOCC5)CC4)nc3n2)cc1CO,14.0
CHEMBL3735194,Cl.NC(=O)c1cnc2ccc(-c3cnc4ccccc4c3)cc2c1Nc1ccc(N2CCNCC2)c(C(F)(F)F)c1,14.0
CHEMBL3693590,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3ccc(OC(F)F)c(C(N)=O)c3)nc2n1,14.0
CHEMBL3667437,C[C@H]1COCCN1c1nc(N2CCOCC2)nc2[nH]c(-c3cccc4[nH]ccc34)nc12,14.0
CHEMBL3653586,CC(C)[C@H]1CN(C[C@H]2CCCN2C(C)C)C(=O)N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)c(F)c3)c2n1,14.0
CHEMBL3693472,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCC(CO)CC4)nc3n2)cc1CO,14.0
CHEMBL3645897,CCc1ncnc(-c2ccc(C(=O)N3CCN(C)CC3)c(OC(F)(F)F)c2)c1C#Cc1ccc(N)nc1,14.07
CHEMBL4519698,O=C1COc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)cc2N1c1ccc(Cl)cc1,14.1
CHEMBL3653606,CC(C)[C@H]1COC(=O)N1c1ccn2ncc(-c3cc(F)c(-c4nc[nH]n4)c(F)c3)c2n1,14.2
CHEMBL3653645,O=C1O[C@@H]2Cc3ccccc3[C@@H]2N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)c(F)c3)c2n1,14.3
CHEMBL3645807,CCc1ncnc(-c2ccc(C(=O)N3CCCN(C)CC3)c(C)c2)c1C#Cc1ccc(N)nc1,14.3
CHEMBL3645898,CCc1ncnc(-c2ccc(C(=O)N3CCN(CC)CC3)c(OC(F)(F)F)c2)c1C#Cc1ccc(N)nc1,14.41
CHEMBL3653653,Cn1cnc(-c2ccc(-c3cnn4ccc(N5C(=O)OC[C@@H]5c5ccc(F)cn5)nc34)cc2F)n1,14.5
CHEMBL3645775,CCc1ncnc(-c2ccc(C(=O)N3CCC4(CCN(C)CC4)CC3)c(C)c2)c1C#Cc1ccc(N)nc1,14.54
CHEMBL3653587,CC[C@H]1COC(=O)N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)cc3)c2n1,14.9
CHEMBL3688847,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3ccc(N)nc3)nc2n1,15.0
CHEMBL3649445,CN(C)S(=O)(=O)Nc1cc(-c2cnc3ccc(-c4ccncc4)cn23)cnc1Cl,15.0
CHEMBL3701175,CCc1nccc(-c2cc(C)nc(C)c2)c1C#Cc1ccc(N)nc1C,15.0
CHEMBL3800481,CCOC(Cn1nc(-c2ccc3oc(N)nc3c2)c2c(N)ncnc21)OCC,15.0
CHEMBL3689021,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3ccc(F)c(CN4CC[C@H](O)C4)c3)nc2n1,15.0
