molecule_chembl_id,target_chembl_id,canonical_smiles,standard_value_nM
CHEMBL1940265,CHEMBL1955,COc1cccc(CNC(=O)c2ccc(Oc3ncnc4cc(OC)c(OC)cc34)cc2)c1,3063.0
CHEMBL519590,CHEMBL1955,COCn1cc(C2=C(c3cc(OC)c(OC)c(OC)c3)C(=O)NC2)c2ccccc21,3200.0
CHEMBL360190,CHEMBL1955,O=C1N/C=C/c2ccc(c(Br)c2)Oc2cc(cc(Br)c2O)CCNC(=O)/C(=N/O)Cc2ccc(c(Br)c2)Oc2cc(cc(Br)c2O)C/C1=N\O,3200.0
CHEMBL509635,CHEMBL1955,COc1cc(C2=C(c3cn(CC4COC(C)(C)O4)c4ccccc34)CNC2=O)cc(OC)c1OC,3200.0
CHEMBL475352,CHEMBL1955,COc1cc(Nc2ncnc3[nH]cnc23)ccc1-c1nc2ccccc2s1,3400.0
CHEMBL505253,CHEMBL1955,COc1cc(C2=C(c3c[nH]c4ccccc34)C(O)NC2=O)cc(OC)c1OC,3400.0
CHEMBL529217,CHEMBL1955,CCOCn1cc(C2=C(c3cc(OC)c(OC)c(OC)c3)C(=O)NC2)c2ccccc21,3600.0
CHEMBL3689070,CHEMBL1955,COc1cc(C2CCNCC2)ccc1Nc1ncc(C(F)(F)F)c(CCc2ccccc2CC(N)=O)n1,3685.0
CHEMBL2046883,CHEMBL1955,Cc1ccc(NC(=O)Nc2nnc(Sc3ncnc4cc(OCCCN5CCOCC5)ccc34)s2)cc1,3700.0
CHEMBL524266,CHEMBL1955,Nc1nccc(-c2cc3c([nH]2)[C@@H](CCF)CNC3=O)n1,4000.0
CHEMBL1095154,CHEMBL1955,Cl.NCCc1cn(Cc2ccc(-c3ccccc3)cc2)c2ccc(OCCc3ccc(O)cc3)cc12,4070.0
CHEMBL4465918,CHEMBL1955,O=C(CCCC(=O)N1C[C@@H](CCl)c2c1cc(O)c1ccccc21)N1C[C@@H](CCl)c2c1cc(O)c1ccccc21,4200.0
CHEMBL569880,CHEMBL1955,C=CC(=O)N1CCC[C@H]1C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3F)ncnc2cc1OCCOC,4500.0
CHEMBL595142,CHEMBL1955,COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)cc3O)ncnc2cc1OCCCN1CCN(C)CC1,4500.0
CHEMBL565612,CHEMBL1955,CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1,4600.0
CHEMBL489083,CHEMBL1955,N=C(N)SCCCn1c(=O)c2n3ccc4cccc(c43)c3cc4ccccc4n3c=2c1=O,4700.0
CHEMBL488646,CHEMBL1955,COc1cc(C2=C(c3cn(COC(C)(C)C)c4ccccc34)CNC2=O)cc(OC)c1OC,4800.0
CHEMBL576982,CHEMBL1955,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1,4900.0
CHEMBL3358966,CHEMBL1955,COc1cc(-c2nc(-c3c[nH]c4ccccc34)c[nH]c2=O)cc(OC)c1OC,5000.0
CHEMBL3361128,CHEMBL1955,O=C1/C(=C\c2ccc(O)c(O)c2)Oc2ccccc21,5190.0
CHEMBL459886,CHEMBL1955,CN1CCN(c2ccnc(Nc3ccc(-c4nc5ccccc5s4)cc3)n2)CC1,5200.0
CHEMBL488645,CHEMBL1955,COc1cc(C2=C(c3cn(COC(C)C)c4ccccc34)CNC2=O)cc(OC)c1OC,5300.0
CHEMBL4572320,CHEMBL1955,COc1cc(O)c2c(c1)-c1cccc(c1)[C@H](O)[C@H](O)C(=O)CCC[C@H](C)OC2=O,5300.0
CHEMBL1668414,CHEMBL1955,COc1cc(O)c2c(c1)/C=C/CCCC(=O)C[C@H](Br)C[C@H](C)OC2=O,5500.0
CHEMBL486437,CHEMBL1955,COc1cc(C2=C(c3cn(COCC[Si](C)(C)C)c4ccccc34)CNC2=O)cc(OC)c1OC,5600.0
CHEMBL3689073,CHEMBL1955,COc1cc(C2CCNCC2)ccc1Nc1ncc(C(F)(F)F)c(CCc2cccc(C(N)=O)c2)n1,5750.0
CHEMBL590109,CHEMBL1955,NCCn1cc(-c2cc(-c3cc4ccccc4s3)c3[nH]ncc3c2)c2nc(N)ncc21,5800.0
CHEMBL1668415,CHEMBL1955,COc1cc(O)c2c(c1)CCCCCC(=O)C[C@H](Br)C[C@H](C)OC2=O,5800.0
CHEMBL464014,CHEMBL1955,CNc1cc(Nc2ccc(-c3nc4ccccc4s3)cc2)ccn1,6000.0
CHEMBL1940264,CHEMBL1955,COc1cccc(C(=O)NCc2ccc(Oc3ncnc4cc(OC)c(OC)cc34)cc2)c1,6144.0
CHEMBL461991,CHEMBL1955,Cc1cc(Nc2cc(Nc3ccc(-c4nc5ccccc5s4)cc3)ccn2)n[nH]1,6500.0
CHEMBL512933,CHEMBL1955,CNc1nccc(Nc2ccc(-c3nc4ccccc4s3)cc2)n1,6900.0
CHEMBL593860,CHEMBL1955,COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)c(OC)c3)ncnc2cc1OCCCN1CCN(C)CC1,7100.0
CHEMBL475351,CHEMBL1955,COc1nc(Nc2ccc(-c3nc4ccccc4s3)c(OC)c2)c2cc[nH]c2n1,7700.0
CHEMBL452812,CHEMBL1955,COc1ccc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2)cc1,8700.0
CHEMBL593275,CHEMBL1955,COc1cc2c(Nc3ccc(-c4nc5ccc(Cl)cc5s4)cc3)ncnc2cc1OCCCN1CCN(C)CC1,9300.0
CHEMBL521201,CHEMBL1955,COc1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2)cc(OC)c1OC,9400.0
CHEMBL487254,CHEMBL1955,N=C(Nc1ccccc1)SCCCN1C(=O)C2=C(C1=O)n1ccc3cccc(c31)C1Cc3ccccc3N21,9600.0
CHEMBL4520759,CHEMBL1955,COc1cc(O)c2c(c1)-c1cccc(c1)[C@@H](O)[C@H](O)[C@H](O)/C=C\C[C@H](C)OC2=O,10000.0
CHEMBL474346,CHEMBL1955,Clc1cc(Nc2ncnc3ccsc23)ccc1-c1nc2ccccc2s1,10000.0
CHEMBL462162,CHEMBL1955,COc1cc(Nc2ncnc3[nH]ccc23)ccc1-c1nc2ccccc2s1,10000.0
CHEMBL462338,CHEMBL1955,COc1nc(Nc2ccc(-c3nc4ccccc4s3)cc2)c2cc[nH]c2n1,10000.0
CHEMBL472946,CHEMBL1955,c1ccc2sc(-c3ccc(Nc4ncnc5ccsc45)cc3)nc2c1,10000.0
CHEMBL4471009,CHEMBL1955,COc1cc(O)c2c(c1)-c1cccc(c1)[C@@H](O)[C@H](O)[C@@H](N)/C=C\C[C@H](C)OC2=O,10000.0
CHEMBL514929,CHEMBL1955,COc1cc(Nc2ncnc3ccsc23)ccc1-c1nc2ccccc2s1,10000.0
CHEMBL398877,CHEMBL1955,CC(C)(C)c1ccc(-n2ncc3c2-c2ccccc2NC(=O)C3)cc1,10000.0
CHEMBL4517550,CHEMBL1955,COc1cc(O)c2c(c1)-c1cccc(c1)[C@@H](O)[C@H](O)C(=O)CCC[C@H](C)OC2=O,10000.0
CHEMBL461110,CHEMBL1955,COc1cc(Nc2nccc(Nc3cc(C)[nH]n3)n2)ccc1-c1nc2ccccc2s1,10000.0
CHEMBL462160,CHEMBL1955,CNc1ccnc(Nc2ccc(-c3nc4ccccc4s3)cc2)n1,10000.0
CHEMBL4438318,CHEMBL1955,C=C1/C=C\C[C@H](C)OC(=O)c2c(O)cc(OC)cc2-c2cccc(c2)[C@@H](O)[C@@H]1O,10000.0
CHEMBL4473548,CHEMBL1955,C[C@@H]1CN(C(=O)CCCC(=O)N2C[C@@H](C)c3c2cc(O)c2ccccc32)c2cc(O)c3ccccc3c21,10000.0
CHEMBL464210,CHEMBL1955,CNC(=O)c1cc(Nc2ccc(-c3nc4ccccc4s3)cc2)ccn1,10000.0
CHEMBL217092,CHEMBL1955,CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1,10000.0
CHEMBL4475216,CHEMBL1955,COC[C@@H](C)Nc1cc(NC(=O)N2CCCc3cc(CN4CCCCOC4=O)c(C=O)nc32)ncc1C#N,10000.0
CHEMBL217090,CHEMBL1955,Clc1ccc2c(c1Nc1ncnc3cc(OCCCN4CCCC4)cc(OC4CCOCC4)c13)OCO2,10000.0
CHEMBL490555,CHEMBL1955,c1cc(Nc2ncnc3[nH]ccc23)cc(-c2nc3ccccc3s2)c1,10000.0
CHEMBL115220,CHEMBL1955,O=C(Cc1ccc2ccccc2c1)Nc1cc(C2CC2)n[nH]1,10000.0
CHEMBL474347,CHEMBL1955,Fc1cc(-c2nc3ccccc3s2)ccc1Nc1ncnc2ccsc12,10000.0
CHEMBL1230607,CHEMBL1955,CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C,10000.0
CHEMBL460989,CHEMBL1955,COc1ccc2c(c1)CCc1c-2c2c(c3c4ccccc4n(CCO)c13)CNC2=O,10000.0
CHEMBL3745885,CHEMBL1955,Cn1c(=O)c(S(=O)(=O)c2ccc(F)cc2F)cc2cnc(Nc3ccc4[nH]ccc4c3)nc21,10000.0
CHEMBL3741589,CHEMBL1955,O=C(O)C1CN(Cc2ccc(OCc3ccc(Cl)c(Cl)c3)cc2)C1,10000.0
CHEMBL3310151,CHEMBL1955,CN1CCN(c2cc(F)c3c(c2)nc(Cc2ccc4c(c2)OCO4)n2nc(N)nc32)CC1,10000.0
CHEMBL3309998,CHEMBL1955,Nc1nc2c3ccc(NCCO)cc3nc(Cc3ccc4c(c3)OCO4)n2n1,10000.0
CHEMBL3309997,CHEMBL1955,OCCCNc1ccc2c(c1)nc(-c1ccc3c(c1)OCO3)n1ncnc21,10000.0
CHEMBL3309995,CHEMBL1955,Nc1ccc2c(c1)nc(Cc1ccc3c(c1)OCO3)n1nc(N)nc21,10000.0
CHEMBL3309990,CHEMBL1955,Nc1nc2c3c(F)cccc3nc(Cc3ccc4c(c3)OCO4)n2n1,10000.0
CHEMBL3297762,CHEMBL1955,CN1CCN(C[C@@H](NC(=O)C[C@H]2CNC(=O)c3cc(-c4cccc(Cl)c4)cn32)C2CCCCC2)CC1,10000.0
CHEMBL3298400,CHEMBL1955,CC(C)(C)CNC(=O)CC1CNC(=O)c2cc(-c3ccsc3)cn21,10000.0
CHEMBL1940270,CHEMBL1955,COc1cc2ncnc(Oc3ccc(CC(=O)Nc4cn[nH]c4)cc3)c2cc1OC,10000.0
CHEMBL1940263,CHEMBL1955,COc1cccc(S(=O)(=O)NCc2ccc(Oc3ncnc4cc(OC)c(OC)cc34)cc2)c1,10000.0
CHEMBL1940117,CHEMBL1955,CCn1cc(NC(=O)Cc2cc(Oc3ccnc4cc(OC)c(OC)cc34)n[nH]2)cn1,10000.0
CHEMBL1933582,CHEMBL1955,CN1CCN(c2ccc(OC(F)(F)F)c(Nc3nccc(-c4cc5c(n4C)CCNC5=O)n3)c2)CC1,10000.0
CHEMBL1738758,CHEMBL1955,CN1CCN(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3CCO)CC4)c2)CC1,10000.0
CHEMBL1270230,CHEMBL1955,NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1ccccc1,10000.0
CHEMBL1933576,CHEMBL1955,CN1CCN(c2ccc(OC(F)(F)F)c(Nc3nccc(-c4cc(C(N)=O)cn4C)n3)c2)CC1,10000.0
CHEMBL599428,CHEMBL1955,Cn1nc(C(N)=O)c2c1-c1nc(NC3CCN(C(=O)c4ccccc4)CC3)ncc1CC2,10000.0
CHEMBL593245,CHEMBL1955,COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)cc3OC(F)(F)F)ncnc2cc1OCCCN1CCN(C)CC1,10000.0
CHEMBL593908,CHEMBL1955,COc1cc2c(Nc3ccc(-c4nc5cc(C(F)(F)F)ccc5s4)cc3)ncnc2cc1OCCCN1CCN(C)CC1,10000.0
CHEMBL593770,CHEMBL1955,COc1cc2c(N(C)c3ccc(-c4nc5ccccc5s4)c(OC)c3)ncnc2cc1OCCCN1CCN(C)CC1,10000.0
CHEMBL599224,CHEMBL1955,CC(=O)N1CCC(Nc2ncc3c(n2)-c2c(c(C(N)=O)nn2C)CC3)CC1,10000.0
CHEMBL225519,CHEMBL1955,O=C1NCCc2[nH]c(-c3ccncc3)cc21,10000.0
CHEMBL604712,CHEMBL1955,CC(C)(C)C(=O)N1Cc2c(NC(=O)c3cc(F)cc(F)c3)n[nH]c2C1(C)C,10000.0
CHEMBL597754,CHEMBL1955,CNC(=O)c1nn(C)c2c1CCc1cnc(NC3CCN(C(=O)C4CCN(S(C)(=O)=O)CC4)CC3)nc1-2,10000.0
CHEMBL3689074,CHEMBL1955,COc1cc(C2CCN(C)CC2)ccc1Nc1ncc(C(F)(F)F)c(CCc2cccc(C(N)=O)c2)n1,10440.0
CHEMBL509435,CHEMBL1955,COc1cc(C2=C(c3cn(C)c4ccccc34)C(=O)NC2)cc(OC)c1OC,11000.0
CHEMBL3689075,CHEMBL1955,CCN1CCC(c2ccc(Nc3ncc(C(F)(F)F)c(Cc4ccccc4C(N)=O)n3)c(OC)c2)CC1,13260.0
CHEMBL1668413,CHEMBL1955,COc1cc(O)c2c(c1)CCCCCC(=O)C[C@H](Cl)C[C@H](C)OC2=O,17000.0
CHEMBL507056,CHEMBL1955,COc1ccc(C2=C(c3cn(C)c4ccccc34)C(=O)NC2)cc1,18000.0
CHEMBL3818247,CHEMBL1955,CN1C(=O)COc2c1cnc1ccc(Sc3nnc4c(F)cc(-c5cnn(C)c5)cn34)cc21,30000.0
CHEMBL1929238,CHEMBL1955,CN(C)CCN1CCN(C(=O)c2cc(C(C)(C)C)sc2NC(=O)Nc2cccc(Cl)c2Cl)CCC1=O,30000.0
CHEMBL1097190,CHEMBL1955,Cl.NC1CCc2[nH]c3ccc(OCCc4ccc(O)cc4)cc3c2C1,34570.0
CHEMBL1957190,CHEMBL1955,CC(C)n1c2c(c3c1-c1ccccc1C3=O)C(=O)CCC2,35000.0
CHEMBL519976,CHEMBL1955,COc1ncnc2c1ncn2CC(=O)c1ccccc1,45000.0
CHEMBL535832,CHEMBL1955,Cl.NCCc1c[nH]c2ccc(O)cc12,50000.0
CHEMBL1099339,CHEMBL1955,CSc1ccc(CCCCCn2cc(CCNC(=O)OC(C)(C)C)c3cc(OCCc4ccc(O)cc4)ccc32)cc1,50000.0
CHEMBL383264,CHEMBL1955,N[C@H](COc1cncc(-c2ccc3cnccc3c2)c1)Cc1c[nH]c2ccccc12,50000.0
CHEMBL383541,CHEMBL1955,N[C@H](COc1cncc(/C=C/c2ccncc2)c1)Cc1c[nH]c2ccccc12,50000.0
CHEMBL1094369,CHEMBL1955,COCCc1ccc(O)cc1,50000.0
CHEMBL3689079,CHEMBL1955,CN1CCC(c2ccc(Nc3ncc(C(F)(F)F)c(CCc4ccccc4CC(N)=O)n3)c(OC(F)(F)F)c2)CC1,59763.0
CHEMBL1668417,CHEMBL1955,COc1cc(O)c2c(c1)/C=C\CCCC(=O)C[C@H](Br)C[C@H](C)OC2=O,65000.0
CHEMBL3689078,CHEMBL1955,NC(=O)Cc1ccccc1CCc1nc(Nc2ccc(C3CCNCC3)cc2OC(F)(F)F)ncc1C(F)(F)F,66000.0
CHEMBL1668416,CHEMBL1955,COc1cc(O)c2c(c1)/C=C\CCCC(=O)C[C@H](Cl)C[C@H](C)OC2=O,100000.0
CHEMBL4446681,CHEMBL1955,CN(CCc1ccc(-c2ccccc2)cc1)Cc1cn(C)c2ccc(C(=O)Nc3ccc(F)cc3)cc12,100000.0
CHEMBL1668412,CHEMBL1955,COc1cc(O)c2c(c1)/C=C/CCCC(=O)C[C@H](Cl)C[C@H](C)OC2=O,100000.0
