,molecule_chembl_id,canonical_smiles,CHEMBL203,CHEMBL1957,CHEMBL2842,CHEMBL614725
2815,CHEMBL3656695,COc1ccccc1Cc1c2c(nn1C)CCc1cnc(Nc3cnn(C4CCN(C(C)=O)CC4)c3)nc1-2,0,1,0,0
2816,CHEMBL3656696,CC(=O)N1CCC(n2cc(Nc3ncc4c(n3)-c3c(nn(C)c3-c3cccc(Cl)c3)CC4)cn2)CC1,0,1,0,0
2817,CHEMBL3656697,CC(=O)N1CCC(n2cc(Nc3ncc4c(n3)-c3c(nn(C)c3-c3cccc(C)c3)CC4)cn2)CC1,0,1,0,0
2818,CHEMBL3656698,CN(C)CCn1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2-c2ccc(F)cc2)CC3)n1,0,1,0,0
2819,CHEMBL3656699,COc1ccc(-c2c3c(nn2C)CCc2cnc(Nc4ccn(C)n4)nc2-3)cc1,0,1,0,0
2820,CHEMBL3656700,CN(C)CCn1cc(Nc2ncc3c(n2)-c2c(nn(C)c2-c2ccc(OC(F)F)cc2)CC3)cn1,0,1,0,0
2821,CHEMBL3656701,CCn1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2-c2ccc(OC(F)F)cc2)CC3)n1,0,1,0,0
2822,CHEMBL3656702,Cn1cc(Nc2ncc3c(n2)-c2c(nn(C)c2-c2ccc(Cl)cc2)CC3)cn1,0,1,0,0
2823,CHEMBL3656703,Cc1cccc(Cc2c3c(nn2C)CCc2cnc(Nc4cnn(C)c4)nc2-3)c1,0,1,0,0
2824,CHEMBL3656704,COCCn1cc(Nc2ncc3c(n2)-c2c(nn(C)c2Cc2ccccc2Cl)CC3)cn1,0,1,0,0
2825,CHEMBL3656705,COCCn1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2Cc2ccccc2OC)CC3)n1,0,1,0,0
2826,CHEMBL3656706,CN(C)CCn1cc(Nc2ncc3c(n2)-c2c(nn(C)c2-c2ccc(Cl)cc2)CC3)cn1,0,1,0,0
2827,CHEMBL3656707,CCn1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2Cc2cccc(Cl)c2)CC3)n1,0,1,0,0
2828,CHEMBL3656708,COCCn1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2Cc2cccc(Cl)c2)CC3)n1,0,1,0,0
2829,CHEMBL3656709,CC(=O)N1CCC(n2cc(Nc3ncc4c(n3)-c3c(nn(C)c3Cc3cccc(Cl)c3)CC4)cn2)CC1,0,1,0,0
2830,CHEMBL3656710,Cc1cccc(-c2c3c(nn2C)CCc2cnc(Nc4ccn(CCN(C)C)n4)nc2-3)c1,0,1,0,0
2831,CHEMBL3656711,COCCn1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2-c2ccc(F)cc2)CC3)n1,0,1,0,0
2832,CHEMBL3656712,CCn1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2Cc2ccccc2OC)CC3)n1,0,1,0,0
2833,CHEMBL3656713,COCCn1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2-c2ccc(OC)cc2)CC3)n1,0,1,0,0
2834,CHEMBL3656714,COc1ccc(-c2c3c(nn2C)CCc2cnc(Nc4ccn(CC(=O)N(C)C)n4)nc2-3)cc1,0,1,0,0
2835,CHEMBL3656715,Cc1cccc(Cc2c3c(nn2C)CCc2cnc(Nc4ccn(C)n4)nc2-3)c1,0,1,0,0
2836,CHEMBL3656716,CN(C)CCn1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2Cc2cccc(C(F)(F)F)c2)CC3)n1,0,1,0,0
2837,CHEMBL3656717,CN(C)CCn1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2Cc2ccc4ccccc4c2)CC3)n1,0,1,0,0
2838,CHEMBL3656718,COCCn1cc(Nc2ncc3c(n2)-c2c(nn(C)c2Cc2ccccc2OC)CC3)cn1,0,1,0,0
2839,CHEMBL3656719,COc1cccc(-c2c3c(nn2C)CCc2cnc(Nc4cnn(C5CCN(C(C)=O)CC5)c4)nc2-3)c1,0,1,0,0
2840,CHEMBL3656720,COc1cccc(Cc2c3c(nn2C)CCc2cnc(Nc4cc(C)n(C)n4)nc2-3)c1,0,1,0,0
2841,CHEMBL3656721,Cn1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2Cc2cccc(Cl)c2)CC3)n1,0,1,0,0
2842,CHEMBL3656722,COc1ccccc1Cc1c2c(nn1C)CCc1cnc(Nc3cnn(CCN(C)C)c3)nc1-2,0,1,0,0
2843,CHEMBL3656723,CN(C)CCn1cc(Nc2ncc3c(n2)-c2c(nn(C)c2Cc2cccc(F)c2)CC3)cn1,0,1,0,0
2844,CHEMBL3656724,CC1Cc2nn(C)c(-c3ccccc3)c2-c2nc(Nc3ccn(CC(=O)N(C)C)n3)ncc21,0,1,0,0
2845,CHEMBL3656725,CCn1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2-c2ccccc2)CC3)n1,0,1,0,0
2846,CHEMBL3656726,Cn1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2-c2ccc(F)cc2)CC3)n1,0,1,0,0
2847,CHEMBL3656727,CC(C)c1c2c(nn1C)CC(C)c1cnc(Nc3ccccc3)nc1-2,0,1,0,0
2848,CHEMBL3656728,Cn1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2-c2ccc(Cl)cc2)CC3)n1,0,1,0,0
2849,CHEMBL3656729,Cn1cc(Nc2ncc3c(n2)-c2c(nn(C)c2Cc2cccc(Cl)c2)CC3)cn1,0,1,0,0
2850,CHEMBL3656730,Cc1cc(Nc2ncc3c(n2)-c2c(nn(C)c2Cc2ccccc2Cl)CC3)nn1C,0,1,0,0
2851,CHEMBL3656731,CN(C)C(=O)Cn1cc(Nc2ncc3c(n2)-c2c(nn(C)c2Cc2ccccc2)CC3)cn1,0,1,0,0
2852,CHEMBL3656732,CCn1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2-c2cccc(C)c2)CC3)n1,0,1,0,0
2853,CHEMBL3656733,COCCn1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2Cc2cccc(C(F)(F)F)c2)CC3)n1,0,1,0,0
2854,CHEMBL3656734,COCCn1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2-c2ccccc2)C[C@@H]3C)n1,0,1,0,0
2855,CHEMBL3656735,COc1cccc(-c2c3c(nn2C)CCc2cnc(Nc4ccn(CCN(C)C)n4)nc2-3)c1,0,1,0,0
2856,CHEMBL3656736,CN(C)C(=O)Cn1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2Cc2ccccc2Cl)CC3)n1,0,1,0,0
2857,CHEMBL3656737,CC(=O)N1CCC(n2cc(Nc3ncc4c(n3)-c3c(nn(C)c3Cc3c(Cl)cccc3Cl)CC4)cn2)CC1,0,1,0,0
2858,CHEMBL365830,COc1cc2ncnc(Nc3cccc(NC(=O)c4cccc(N(C)C)c4)c3)c2cc1OC,0,0,0,0
2859,CHEMBL3659991,CC1CN(c2ccc3nc(-c4n[nH]c5ccc(NC(=O)C6CC6(F)F)cc45)[nH]c3c2)CCO1,0,0,0,1
2860,CHEMBL3660896,COCCNC(=O)c1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2-c2ccccc2)CC3)c(OC)c1,0,1,0,0
2861,CHEMBL3660897,CCOc1cc(C(=O)N[C@H]2CC[C@H](N3CCOCC3)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1)CC2,0,1,0,0
2862,CHEMBL3660898,CCOc1cc(C(=O)NC2CN(C)C2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1)CC2,0,1,0,0
2863,CHEMBL3660900,CCOc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1)CC2,0,1,0,0
2864,CHEMBL3660902,COc1cc(C(=O)NCCN(C)C)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1)CC2,0,1,0,0
2865,CHEMBL3660903,COc1cc(C(=O)N[C@H]2CN3CCC2CC3)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1)CC2,0,1,0,0
2866,CHEMBL3660904,COc1cc(C(=O)NCCN2CCCC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1)CC2,0,1,0,0
2867,CHEMBL3660905,COc1cc(C(=O)NCCCN(C)C)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1)CC2,0,1,0,0
2868,CHEMBL3660906,COc1cc(C(=O)N[C@H]2CC[C@H](N3CCN(CC4CC4)CC3)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1)CC2,0,1,0,0
2869,CHEMBL3660907,CCN1CCC(NC(=O)c2ccc(Nc3ncc4c(n3)-c3c(nn(C)c3-c3ccccc3)CC4)c(OC)c2)CC1,0,1,0,0
2870,CHEMBL3660908,COc1cc(C(=O)NC2CC3CC(C)CC(C2)N3)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1)CC2,0,1,0,0
2871,CHEMBL3660909,COCCN1CCC(NC(=O)c2ccc(Nc3ncc4c(n3)-c3c(nn(C)c3-c3ccccc3)CC4)c(OC)c2)CC1,0,1,0,0
2872,CHEMBL3660910,COc1cc(C(=O)NC2CCN(CCO)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1)CC2,0,1,0,0
2873,CHEMBL3660911,COc1cc(C(=O)NC2CCN(C3CC3)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1)CC2,0,1,0,0
2874,CHEMBL3660912,COc1cc(C(=O)NC2CCN(C3CCOCC3)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1)CC2,0,1,0,0
2875,CHEMBL3660913,COc1cc(C(=O)NCCCN(C)C)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1Cl)CC2,0,1,0,0
2876,CHEMBL3660914,COc1cc(C(=O)NC2CCN(C3CCOCC3)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1Cl)CC2,0,1,0,0
2877,CHEMBL3660915,COc1cc(C(=O)NC2CCN(CCO)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1Cl)CC2,0,1,0,0
2878,CHEMBL3660916,COc1cc(C(=O)N[C@H]2CC[C@H](N3CCOCC3)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1Cl)CC2,0,1,0,0
2879,CHEMBL3660917,COc1cc(C(=O)NC2CCN(C3CC3)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1Cl)CC2,0,1,0,0
2880,CHEMBL3660918,COCCN1CCC(NC(=O)c2ccc(Nc3ncc4c(n3)-c3c(nn(C)c3-c3ccccc3Cl)CC4)c(OC)c2)CC1,0,1,0,0
2881,CHEMBL3660919,COc1cc(C(=O)NC2CC(N3CCCC3)C2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1Cl)CC2,0,1,0,0
2882,CHEMBL3660920,COc1cc(C(=O)N[C@@H]2CCN(C3CCN(C)CC3)C2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1Cl)CC2,0,1,0,0
2883,CHEMBL3660921,COc1cc(C(=O)NC2CCC(N(C)C)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1Cl)CC2,0,1,0,0
2884,CHEMBL3660922,COc1cc(C(=O)NCC(C)(C)CN(C)C)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1Cl)CC2,0,1,0,0
2885,CHEMBL3660923,COc1cc(C(=O)N[C@H]2CCCN(C3CCOCC3)C2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1Cl)CC2,0,1,0,0
2886,CHEMBL3660924,COc1cc(C(=O)NCCN2CCOCC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1Cl)CC2,0,1,0,0
2887,CHEMBL3660925,COc1cc(C(=O)NCC2CCN(C)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1Cl)CC2,0,1,0,0
2888,CHEMBL3660926,COc1cc(C(=O)NC2CCN(C(C)(C)C)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1Cl)CC2,0,1,0,0
2889,CHEMBL3660927,COc1cc(C(=O)NCC(=O)N2CCN(C)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1Cl)CC2,0,1,0,0
2890,CHEMBL3660928,COc1cc(C(=O)NC2CCN(Cc3ccncc3)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1Cl)CC2,0,1,0,0
2891,CHEMBL3660929,COc1cc(C(=O)NC2CC(N3CCN(CCF)CC3)C2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1Cl)CC2,0,1,0,0
2892,CHEMBL3660930,COc1cc(C(=O)NC2CCN(Cc3cccnc3)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1Cl)CC2,0,1,0,0
2893,CHEMBL3660931,COc1cc(C(=O)NC2CCN(CC3CC3)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1Cl)CC2,0,1,0,0
2894,CHEMBL3660932,COc1cc(C(=O)NC2CC(N3CCN(C)CC3)C2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1Cl)CC2,0,1,0,0
2895,CHEMBL3660933,COc1cc(C(=O)NC2CC(N3CCOCC3)C2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1Cl)CC2,0,1,0,0
2896,CHEMBL3660934,COc1cc(C(=O)NC2CCN(C(C)(C)C)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1Cl)CC2C,0,1,0,0
2897,CHEMBL3660935,COc1cc(C(=O)NC2CCN(CC3CC3)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1Cl)CC2C,0,1,0,0
2898,CHEMBL3660936,CCN1CCC(NC(=O)c2ccc(Nc3ncc4c(n3)-c3c(nn(C)c3-c3ccccc3Cl)CC4C)c(OC)c2)CC1,0,1,0,0
2899,CHEMBL3660937,COCCN1CCC(NC(=O)c2ccc(Nc3ncc4c(n3)-c3c(nn(C)c3-c3ccccc3Cl)CC4C)c(OC)c2)CC1,0,1,0,0
2900,CHEMBL3660938,COc1cc(C(=O)N[C@H]2CC[C@H](N3CCOCC3)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1Cl)CC2C,0,1,0,0
2901,CHEMBL3660939,COc1cc(C(=O)NC2CCN(CCO)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1Cl)CC2C,0,1,0,0
2902,CHEMBL3660940,COc1cc(C(=O)N[C@H]2CC[C@H](N3CCN(CC4CC4)CC3)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1Cl)CC2C,0,1,0,0
2903,CHEMBL3660941,COc1cc(C(=O)NC2CCN(C3CCOCC3)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1Cl)CC2C,0,1,0,0
2904,CHEMBL3660942,COc1cc(C(=O)NC2CN(C)C2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1Cl)CC2C,0,1,0,0
2905,CHEMBL3660943,COc1cc(C(=O)N[C@@H]2CCC(C3CCOCC3)C2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1Cl)CC2C,0,1,0,0
2906,CHEMBL3660946,COc1cc(C(=O)NC2CCN(C)CC2)c(F)cc1Nc1ncc2c(n1)-c1c(nn(C)c1C(C)C)CC2,0,1,0,0
2907,CHEMBL3660947,COc1cc(C(=O)NC2CCN(C)CC2)c(C)cc1Nc1ncc2c(n1)-c1c(nn(C)c1C(C)C)CC2,0,1,0,0
2908,CHEMBL3660948,COCCN1CCC(NC(=O)c2cc(OC)c(Nc3ncc4c(n3)-c3c(nn(C)c3C(C)C)CC4)cc2C)CC1,0,1,0,0
2909,CHEMBL3660949,COc1cc(C(=O)NC2CCN(C)CC2)c(Cl)cc1Nc1ncc2c(n1)-c1c(nn(C)c1C(C)C)CC2,0,1,0,0
2910,CHEMBL3660950,COCCN1CCC(NC(=O)c2cc(OC)c(Nc3ncc4c(n3)-c3c(nn(C)c3C(C)C)CC4)cc2Cl)CC1,0,1,0,0
2911,CHEMBL3660952,CCOc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1Cc1ccccc1)CC2,0,1,0,0
2912,CHEMBL3660953,CN1CCC(NC(=O)c2ccc(Nc3ncc4c(n3)-c3c(nn(C)c3Cc3ccccc3)CC4)c(Cl)c2)CC1,0,1,0,0
2913,CHEMBL3660954,CCOc1cc(C(=O)NC2CN(C)C2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1Cc1ccccc1)CC2,0,1,0,0
2914,CHEMBL3660955,CCOc1cc(C(=O)NC2CCN(C3CC3)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1Cc1ccccc1)CC2,0,1,0,0
2915,CHEMBL3660959,CN(C)CCNC(=O)c1cc2cccc(Nc3ncc4c(n3)-c3c(nn(C)c3Cc3ccccc3)CC4)c2s1,0,1,0,0
2916,CHEMBL3660960,Cc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1C)CC2,0,1,0,0
2917,CHEMBL3660962,COc1cc(C(=O)NC2CCN(CC(N)=O)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1Cl)CC2,0,1,0,0
2918,CHEMBL3660963,COc1cc(C(=O)N[C@@H]2CCN(C3CCOCC3)C2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1Cl)CC2,0,1,0,0
2919,CHEMBL3660964,COc1cc(C(=O)NC2CCN(Cc3ccccc3)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1Cl)CC2,0,1,0,0
2920,CHEMBL3660965,CNC(=O)c1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2-c2ccccc2)CC3)c(OC)c1,0,1,0,0
2921,CHEMBL3660966,COc1cc(C(=O)NC2CN(C)C2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1)CC2,0,1,0,0
2922,CHEMBL3660967,COc1cc(C(=O)N[C@H]2CC[C@H](N3CCOCC3)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1C)CC2,0,1,0,0
2923,CHEMBL3660968,COc1cc(C(=O)NCCN(C)C)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1C)CC2,0,1,0,0
2924,CHEMBL3660969,COc1cc(C(=O)NC2CCN(CCO)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1C)CC2,0,1,0,0
2925,CHEMBL3660970,COc1cc(C(=O)N[C@H]2CC[C@H](N3CCN(CC4CC4)CC3)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1C)CC2,0,1,0,0
2926,CHEMBL3660971,COCCN1CCC(NC(=O)c2ccc(Nc3ncc4c(n3)-c3c(nn(C)c3-c3ccccc3C)CC4)c(OC)c2)CC1,0,1,0,0
2927,CHEMBL3660972,COc1cc(C(=O)NC2CCN(C3CCOCC3)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1C)CC2,0,1,0,0
2928,CHEMBL3660973,COCCNC(=O)c1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2-c2ccccc2C)CC3)c(OC)c1,0,1,0,0
2929,CHEMBL3660974,COc1cc(C(=O)NCCCN(C)C)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1C)CC2,0,1,0,0
2930,CHEMBL3660975,COc1cc(C(=O)NC2CN(C)C2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1C)CC2,0,1,0,0
2931,CHEMBL3660976,COc1cc(C(=O)NC2CCN(C3CC3)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1C)CC2,0,1,0,0
2932,CHEMBL3660977,COc1cc(C(=O)NCCN(C)C)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1Cl)CC2,0,1,0,0
2933,CHEMBL3660978,COc1cc(C(=O)N[C@H]2CC[C@H](N3CCN(CC4CC4)CC3)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1Cl)CC2,0,1,0,0
2934,CHEMBL3660979,COCCNC(=O)c1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2-c2ccccc2Cl)CC3)c(OC)c1,0,1,0,0
2935,CHEMBL3660980,COc1cc(C(=O)NC2CN(C)C2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1Cl)CC2,0,1,0,0
2936,CHEMBL3660981,Cc1ccccc1-c1c2c(nn1C)CCc1cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3Cl)nc1-2,0,1,0,0
2937,CHEMBL3660982,CN(C)CCCNC(=O)c1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2-c2ccccc2Cl)CC3)c(Cl)c1,0,1,0,0
2938,CHEMBL3660983,Cc1ccccc1-c1c2c(nn1C)CCc1cnc(Nc3ccc(C(=O)NCCN(C)C)cc3Cl)nc1-2,0,1,0,0
2939,CHEMBL3660984,Cc1ccccc1-c1c2c(nn1C)CCc1cnc(Nc3ccc(C(=O)NC4CCN(C5CC5)CC4)cc3Cl)nc1-2,0,1,0,0
2940,CHEMBL3660985,Cc1ccccc1-c1c2c(nn1C)CCc1cnc(Nc3ccc(C(=O)NC4CCN(C5CCOCC5)CC4)cc3Cl)nc1-2,0,1,0,0
2941,CHEMBL3660986,COCCN1CCC(NC(=O)c2ccc(Nc3ncc4c(n3)-c3c(nn(C)c3-c3ccccc3C)CC4)c(Cl)c2)CC1,0,1,0,0
2942,CHEMBL3660987,Cc1ccccc1-c1c2c(nn1C)CCc1cnc(Nc3ccc(C(=O)NC4CCN(CCO)CC4)cc3Cl)nc1-2,0,1,0,0
2943,CHEMBL3660988,Cc1ccccc1-c1c2c(nn1C)CCc1cnc(Nc3ccc(C(=O)NC4CN(C)C4)cc3Cl)nc1-2,0,1,0,0
2944,CHEMBL3660989,COc1cc(C(=O)N[C@H]2CC[C@H](N3CCOCC3)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1)CC2,0,1,0,0
2945,CHEMBL3660990,COc1cc(C(=O)N[C@@H]2CN3CCC2CC3)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1)CC2,0,1,0,0
2946,CHEMBL3660996,COc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1sccc1Cl)CC2,0,1,0,0
2947,CHEMBL3660997,COc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1Cc1ccccc1Cl)CC2,0,1,0,0
2948,CHEMBL3660998,COc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1sccc1C)CC2,0,1,0,0
2949,CHEMBL3660999,COc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1C(C)C)CC2C,0,1,0,0
2950,CHEMBL3661000,COc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1Cc1c(Cl)cccc1Cl)CC2,0,1,0,0
2951,CHEMBL3661001,COc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccsc1)CC2,0,1,0,0
2952,CHEMBL3661002,CCOc1cc(N2CCNCC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1Cc1ccccc1)CC2,0,1,0,0
2953,CHEMBL3661003,CC1Cc2nn(C)c(Cc3ccccc3Cl)c2-c2nc(Nc3cnn(C4CCNCC4)c3)ncc21,0,1,0,0
2954,CHEMBL3661004,CCOc1cc(N2CCN(C3CCOCC3)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1Cc1ccccc1)CC2,0,1,0,0
2955,CHEMBL3661005,CCOc1cc(N2CCN(C)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1Cc1ccccc1)CC2,0,1,0,0
2956,CHEMBL3661006,CCOc1cc(N2CCN(C(C)C)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1Cc1ccccc1)CC2,0,1,0,0
2957,CHEMBL3661007,COc1cc(N2CCN(C3CCOCC3)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1Cc1cccc(Cl)c1)CC2,0,1,0,0
2958,CHEMBL3661008,COc1cc(N2CCN(C3CCN(C(C)=O)CC3)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1Cc1cccc(Cl)c1)CC2,0,1,0,0
2959,CHEMBL3661009,COc1cc(N2CCN(C(C)C)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1Cc1cccc(Cl)c1)CC2,0,1,0,0
2960,CHEMBL3661010,CCN1CCN(c2ccc(Nc3ncc4c(n3)-c3c(nn(C)c3Cc3cccc(Cl)c3)CC4)c(OC)c2)CC1,0,1,0,0
2961,CHEMBL3661011,CC1Cc2nn(C)c(Cc3ccccc3Cl)c2-c2nc(Nc3cnn(C4CCN(C5CCOCC5)CC4)c3)ncc21,0,1,0,0
2962,CHEMBL3661012,CC(=O)N1CCC(N2CCC(n3cc(Nc4ncc5c(n4)-c4c(nn(C)c4Cc4ccccc4Cl)CC5C)cn3)CC2)CC1,0,1,0,0
2963,CHEMBL3661013,CC1Cc2nn(C)c(Cc3ccccc3Cl)c2-c2nc(Nc3cnn(C4CCN(CCO)CC4)c3)ncc21,0,1,0,0
2964,CHEMBL3661014,CCOc1cc(N2CCN(S(C)(=O)=O)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1Cc1ccccc1)CC2,0,1,0,0
2965,CHEMBL3661015,CCOc1cc(N2CCN(C(=O)N(C)C)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1Cc1ccccc1)CC2,0,1,0,0
2966,CHEMBL3661016,Cc1ccccc1-c1c2c(nn1C)CCc1cnc(Nc3ccc(OCC(C)(C)CN(C)C)cc3Cl)nc1-2,0,1,0,0
2967,CHEMBL3661017,Cc1ccccc1-c1c2c(nn1C)CCc1cnc(Nc3ccc(OCCCN(C)C)cc3Cl)nc1-2,0,1,0,0
2968,CHEMBL3661018,Cc1ccccc1-c1c2c(nn1C)CCc1cnc(Nc3ccc(OC4CCN(C)CC4)cc3Cl)nc1-2,0,1,0,0
2969,CHEMBL3661019,Cc1ccccc1-c1c2c(nn1C)CCc1cnc(Nc3ccc(OCCN(C)C)cc3Cl)nc1-2,0,1,0,0
2970,CHEMBL3661020,Cc1ccccc1-c1c2c(nn1C)CCc1cnc(Nc3ccc(OCC(C)(C)N(C)C)cc3Cl)nc1-2,0,1,0,0
2971,CHEMBL3661021,Cc1ccccc1-c1c2c(nn1C)CCc1cnc(Nc3ccc(OCCCN4CCCC4)cc3Cl)nc1-2,0,1,0,0
2972,CHEMBL3663921,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)c(C(N)=O)nc2CC)c1,1,0,0,0
